input,output
Drag-and-Drop Interfaces,"DESCRIPTION:
The UI should be a responsive, mobile-first drag-and-drop interface that allows users to drag items from a list and drop them into a designated drop zone. The interface should be accessible and SEO-friendly.
COMPONENTS:
- DropZone: (takes children) - A container that accepts dragged items and displays them in a list.
- DraggableList: (takes children) - A list of draggable items that can be dragged and dropped into a drop zone.
HTML:
<div class=""container mx-auto p-4 pt-6 md:p-6 lg:p-12""><h1 class=""text-3xl font-bold mb-4"">Drag and Drop Interface</h1><div class=""flex flex-wrap -mx-4""><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DraggableList><!-- Draggable items will be rendered here --></DraggableList></div><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DropZone><!-- Dropped items will be rendered here --></DropZone></div></div></div>
COMPONENT HTML:
DropZone:
<div class=""bg-gray-200 rounded p-4 mb-4 border-2 border-dashed border-gray-400""><h2 class=""text-lg font-bold mb-2"">Drop Zone</h2><ul class=""list-none p-0 m-0"">{children} </ul></div>
DraggableList:
<ul class=""list-none p-0 m-0"">{children}</ul>"
Drag-and-Drop Interfaces,"DESCRIPTION:
The UI should be a responsive, mobile-first drag-and-drop interface that allows users to drag items from a list and drop them into a designated drop zone. The interface should be accessible and SEO-friendly.
COMPONENTS:
- DropZone: (takes children) - A container that accepts dragged items and displays them in a list.
- DraggableList: (takes children) - A list of draggable items that can be dragged and dropped into a drop zone.
HTML:
<div class=""container mx-auto p-4 pt-6 md:p-6 lg:p-12""><h1 class=""text-3xl font-bold mb-4"">Drag and Drop Interface</h1><div class=""flex flex-wrap -mx-4""><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DraggableList><!-- Draggable items will be rendered here --></DraggableList></div><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DropZone><!-- Dropped items will be rendered here --></DropZone></div></div></div>
COMPONENT HTML:
DropZone:
<div class=""bg-gray-200 rounded p-4 mb-4 border-2 border-dashed border-gray-400""><h2 class=""text-lg font-bold mb-2"">Drop Zone</h2><ul class=""list-none p-0 m-0"">{children} </ul></div>
DraggableList:
<ul class=""list-none p-0 m-0"">{children}</ul>"
Drag-and-Drop Interfaces,"DESCRIPTION:
A drag-and-drop interface with a drop zone, a list of draggable items, and a button to clear the drop zone.
COMPONENTS:
- DraggableItem: - standalone: A single item that can be dragged and dropped.
- DropZone: - takes children: The area where items can be dropped.
- ClearButton: - standalone: A button to clear the drop zone.
HTML:
<div class=""flex h-screen""><div class=""flex-1 overflow-y-auto""><!-- List of draggable items --><ul class=""space-y-2""><DraggableItem/><DraggableItem/><DraggableItem/></ul></div><div class=""flex-1 border""><!-- Drop zone --><DropZone><!-- dropped items will be rendered here --></DropZone></div><ClearButton/></div>
COMPONENT HTML:
DraggableItem:
<div class=""bg-white shadow-md p-2 rounded""><p>{item_name}</p></div>
DropZone:
<div class=""h-full p-4 border-dashed border-2"">{children}</div>
ClearButton:
<button class=""bg-red-500 hover:bg-red-700 text-white font-bold py-2 px-4 rounded"">Clear</button>"
Drag-and-Drop Interfaces,"DESCRIPTION:
The UI should be a responsive, mobile-first drag-and-drop interface that allows users to drag items from a list and drop them into a designated drop zone. The interface should be accessible and SEO-friendly.
COMPONENTS:
- DropZone: (takes children) - A container that accepts dragged items and displays them in a list.
- DraggableList: (takes children) - A list of draggable items that can be dragged and dropped into a drop zone.
HTML:
<div class=""container mx-auto p-4 pt-6 md:p-6 lg:p-12""><h1 class=""text-3xl font-bold mb-4"">Drag and Drop Interface</h1><div class=""flex flex-wrap -mx-4""><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DraggableList><!-- Draggable items will be rendered here --></DraggableList></div><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DropZone><!-- Dropped items will be rendered here --></DropZone></div></div></div>
COMPONENT HTML:
DropZone:
<div class=""bg-gray-200 rounded p-4 mb-4 border-2 border-dashed border-gray-400""><h2 class=""text-lg font-bold mb-2"">Drop Zone</h2><ul class=""list-none p-0 m-0"">{children} </ul></div>
DraggableList:
<ul class=""list-none p-0 m-0"">{children}</ul>"
Drag-and-Drop Interfaces,"DESCRIPTION:
The UI should be a responsive, mobile-first drag-and-drop interface that allows users to drag items from a list and drop them into a designated drop zone. The interface should be accessible and SEO-friendly.
COMPONENTS:
- DropZone: (takes children) - A container that accepts dragged items and displays them in a list.
- DraggableList: (takes children) - A list of draggable items that can be dragged and dropped into a drop zone.
HTML:
<div class=""container mx-auto p-4 pt-6 md:p-6 lg:p-12""><h1 class=""text-3xl font-bold mb-4"">Drag and Drop Interface</h1><div class=""flex flex-wrap -mx-4""><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DraggableList><!-- Draggable items will be rendered here --></DraggableList></div><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DropZone><!-- Dropped items will be rendered here --></DropZone></div></div></div>
COMPONENT HTML:
DropZone:
<div class=""bg-gray-200 rounded p-4 mb-4 border-2 border-dashed border-gray-400""><h2 class=""text-lg font-bold mb-2"">Drop Zone</h2><ul class=""list-none p-0 m-0"">{children} </ul></div>
DraggableList:
<ul class=""list-none p-0 m-0"">{children}</ul>"
Drag-and-Drop Interfaces,"DESCRIPTION:
The UI should be a responsive, mobile-first drag-and-drop interface that allows users to drag items from a list and drop them into a designated drop zone. The interface should be accessible and SEO-friendly.
COMPONENTS:
- DropZone: (takes children) - A container that accepts dragged items and displays them in a list.
- DraggableList: (takes children) - A list of draggable items that can be dragged and dropped into a drop zone.
HTML:
<div class=""container mx-auto p-4 pt-6 md:p-6 lg:p-12""><h1 class=""text-3xl font-bold mb-4"">Drag and Drop Interface</h1><div class=""flex flex-wrap -mx-4""><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DraggableList><!-- Draggable items will be rendered here --></DraggableList></div><div class=""w-full md:w-1/2 xl:w-1/3 p-4""><DropZone><!-- Dropped items will be rendered here --></DropZone></div></div></div>
COMPONENT HTML:
DropZone:
<div class=""bg-gray-200 rounded p-4 mb-4 border-2 border-dashed border-gray-400""><h2 class=""text-lg font-bold mb-2"">Drop Zone</h2><ul class=""list-none p-0 m-0"">{children} </ul></div>
DraggableList:
<ul class=""list-none p-0 m-0"">{children}</ul>"
Skeleton Screens/Loading,"DESCRIPTION:
A loading UI with a loading animation and a set of skeleton screens for a list of items. The loading animation is a simple rotating wheel and the skeleton screens display a set of rectangles with a slight animation.
COMPONENTS:
- LoadingIndicator: a standalone component that displays a rotating wheel
- SkeletonScreen: a standalone component that displays a rectangle that animates to simulate loading
- SkeletonList: a component that takes children, which are a set of `SkeletonScreen` components
HTML:
<div class=""flex justify-center mt-20""><LoadingIndicator/><SkeletonList><SkeletonScreen/><SkeletonScreen/><SkeletonScreen/></SkeletonList></div>
COMPONENT HTML:
LoadingIndicator:
<div class=""inline-block""><div class=""animate-spin h-8 w-8 border-2 border-gray-50 rounded-full border-t-2 border-t-gray-200""><!-- rotating wheel animation --></div></div>
SkeletonScreen:
<div class=""bg-gray-100 animate-pulse h-12 w-64 rounded-lg mt-2""><!-- animated rectangle --></div>
SkeletonList:
<div class=""flex flex-wrap justify-center"">{children}</div>"
Hero Section with Text,"DESCRIPTION:
The UI should be a hero section with a background image and a section of text overlay on top of it. The background image should be full-width and take up the entire screen height on desktop. On mobile, the image should be smaller and the text should be more prominent.
COMPONENTS:
- HeroSection: (standalone) - the main hero section component
- HeroText: (takes children) - the text overlay component
HTML:
<section class=""h-screen w-full relative""><HeroSection/><HeroText><!-- hero text content goes here --></HeroText></section>
COMPONENT HTML:
HeroSection:
<div class=""h-screen w-full absolute top-0 left-0 bg-cover bg-center"" style={{ backgroundImage: `url(${hero_image_url})` }}/>
HeroText:
<div class=""absolute top-1/2 left-1/2 -translate-x-1/2 -translate-y-1/2 text-lg md:text-3xl text-white"">{children}</div>"
Hero Section with Text,"DESCRIPTION:
The UI should be a hero section with a background image and a section of text overlay on top of it. The background image should be full-width and take up the entire screen height on desktop. On mobile, the image should be smaller and the text should be more prominent.
COMPONENTS:
- HeroSection: (standalone) - the main hero section component
- HeroText: (takes children) - the text overlay component
HTML:
<section class=""h-screen w-full relative""><HeroSection/><HeroText><!-- hero text content goes here --></HeroText></section>
COMPONENT HTML:
HeroSection:
<div class=""h-screen w-full absolute top-0 left-0 bg-cover bg-center"" style={{ backgroundImage: `url(${hero_image_url})` }}/>
HeroText:
<div class=""absolute top-1/2 left-1/2 -translate-x-1/2 -translate-y-1/2 text-lg md:text-3xl text-white"">{children}</div>"
Hero Section with Text,"DESCRIPTION:
The UI should be a hero section with a background image and a section of text overlay on top of it. The background image should be full-width and take up the entire screen height on desktop. On mobile, the image should be smaller and the text should be more prominent.
COMPONENTS:
- HeroSection: (standalone) - the main hero section component
- HeroText: (takes children) - the text overlay component
HTML:
<section class=""h-screen w-full relative""><HeroSection/><HeroText><!-- hero text content goes here --></HeroText></section>
COMPONENT HTML:
HeroSection:
<div class=""h-screen w-full absolute top-0 left-0 bg-cover bg-center"" style={{ backgroundImage: `url(${hero_image_url})` }}/>
HeroText:
<div class=""absolute top-1/2 left-1/2 -translate-x-1/2 -translate-y-1/2 text-lg md:text-3xl text-white"">{children}</div>"
Hero Section with Text,"DESCRIPTION:
The UI should be a hero section with a background image and a section of text overlay on top of it. The background image should be full-width and take up the entire screen height on desktop. On mobile, the image should be smaller and the text should be more prominent.
COMPONENTS:
- HeroSection: (standalone) - the main hero section component
- HeroText: (takes children) - the text overlay component
HTML:
<section class=""h-screen w-full relative""><HeroSection/><HeroText><!-- hero text content goes here --></HeroText></section>
COMPONENT HTML:
HeroSection:
<div class=""h-screen w-full absolute top-0 left-0 bg-cover bg-center"" style={{ backgroundImage: `url(${hero_image_url})` }}/>
HeroText:
<div class=""absolute top-1/2 left-1/2 -translate-x-1/2 -translate-y-1/2 text-lg md:text-3xl text-white"">{children}</div>"
Hero Section with Text,"DESCRIPTION:
The UI should be a hero section with a background image and a section of text overlay on top of it. The background image should be full-width and take up the entire screen height on desktop. On mobile, the image should be smaller and the text should be more prominent.
COMPONENTS:
- HeroSection: (standalone) - the main hero section component
- HeroText: (takes children) - the text overlay component
HTML:
<section class=""h-screen w-full relative""><HeroSection/><HeroText><!-- hero text content goes here --></HeroText></section>
COMPONENT HTML:
HeroSection:
<div class=""h-screen w-full absolute top-0 left-0 bg-cover bg-center"" style={{ backgroundImage: `url(${hero_image_url})` }}/>
HeroText:
<div class=""absolute top-1/2 left-1/2 -translate-x-1/2 -translate-y-1/2 text-lg md:text-3xl text-white"">{children}</div>"
